#fileName	intercept	slope	chi2/ndof
22331	-0.0000195988	0.0000006377	1.7559369325
22332	-0.0000197972	0.0000006431	1.1362573551
22333	-0.0000194580	0.0000006337	1.4265329653
22334	-0.0000200316	0.0000006466	0.8777594271
22335	-0.0000199110	0.0000006443	1.6219610779
22336	-0.0000193499	0.0000006440	1.0894212937
22337	-0.0000191305	0.0000006356	1.8224059046
22338	-0.0000190930	0.0000006347	2.2128639437
22339	-0.0000193583	0.0000006431	1.2897853390
22340	-0.0000188037	0.0000006254	1.6568923018
22341	-0.0000190770	0.0000006301	1.4362116675
22342	-0.0000193021	0.0000006412	1.8114305533
22343	-0.0000195408	0.0000006450	1.5832957655
22344	-0.0000196113	0.0000006486	1.4494368159
22356	-0.0000275286	0.0000009004	1.1205051917
22357	-0.0000275410	0.0000008980	2.1107252285
22358	-0.0000261371	0.0000008505	1.1790945155
22359	-0.0000254952	0.0000008290	1.0925246508
22360	-0.0000258662	0.0000008386	1.0857844909
22361	-0.0000249935	0.0000008093	1.9115136329
22362	-0.0000249374	0.0000008062	0.9361016755
22363	-0.0000239582	0.0000007768	3.2536166354
22366	-0.0000232184	0.0000007473	1.5274586496
22367	-0.0000233157	0.0000007534	2.1167900870
22368	-0.0000237096	0.0000007593	1.7836321839
22369	-0.0000226693	0.0000007268	1.2390704555
22370	-0.0000223091	0.0000007150	2.5559654029
22371	-0.0000232240	0.0000007435	2.0231450312
22372	-0.0000236037	0.0000007539	1.5374506239
22373	-0.0000227412	0.0000007221	1.4770219609
22374	-0.0000228805	0.0000007275	1.7074913282
22375	-0.0000227811	0.0000007240	1.6798845534
22376	-0.0000214673	0.0000007235	2.1807389900
22377	-0.0000213876	0.0000007235	2.1704608587
22378	-0.0000213072	0.0000007169	1.6333529453
22379	-0.0000214024	0.0000007173	1.4639968964
22380	-0.0000213866	0.0000007180	1.7379179786
22381	-0.0000216722	0.0000007269	2.2917491497
22382	-0.0000214326	0.0000007170	1.2220110205
22383	-0.0000212801	0.0000007109	2.1979119552
22384	-0.0000210981	0.0000007018	1.5170188795
22385	-0.0000212261	0.0000007075	1.2977331516
22386	-0.0000215071	0.0000007137	1.6292294553
22387	-0.0000217894	0.0000007215	1.3669547613
22388	-0.0000208982	0.0000006932	1.1789040550
22389	-0.0000209730	0.0000006940	1.9244522755
22390	-0.0000214765	0.0000007098	1.6749682136
22391	-0.0000212941	0.0000007031	2.2577505831
22392	-0.0000212900	0.0000007031	1.4935076224
22393	-0.0000212119	0.0000006971	1.1491477440
22394	-0.0000215094	0.0000007079	1.3905487877
22395	-0.0000213741	0.0000007006	1.5313572739
22396	-0.0000207224	0.0000007001	2.7813944391
22397	-0.0000208116	0.0000007018	1.8887618548
22398	-0.0000205620	0.0000007006	1.2710763756
22399	-0.0000203552	0.0000006885	1.0187978255
22400	-0.0000208318	0.0000007006	1.4187794536
22401	-0.0000209756	0.0000007030	1.6479404081
22402	-0.0000204225	0.0000006870	1.4050112880
22403	-0.0000202900	0.0000006784	1.4123172229
22404	-0.0000205445	0.0000006862	1.3861533020
22405	-0.0000208019	0.0000006910	1.1411007028
22406	-0.0000207442	0.0000006878	1.7696304601
22407	-0.0000207506	0.0000006884	1.5653825998
22408	-0.0000207028	0.0000006860	1.7669086289
22409	-0.0000208981	0.0000006907	2.6075944711
22410	-0.0000211505	0.0000006933	2.0510572825
22411	-0.0000208359	0.0000006850	2.3415646025
22412	-0.0000213626	0.0000006998	1.7585379076
22413	-0.0000210633	0.0000006885	2.1223752404
22414	-0.0000207222	0.0000006740	2.0232628975
22415	-0.0000207415	0.0000006759	1.6159554924
22416	-0.0000206347	0.0000006919	1.7779428843
22417	-0.0000200034	0.0000006713	0.9223843660
22418	-0.0000202763	0.0000006772	2.1537620562
22419	-0.0000201057	0.0000006706	1.3172044398
22420	-0.0000202815	0.0000006783	1.2848257144
22421	-0.0000201756	0.0000006747	1.2219972295
22422	-0.0000199890	0.0000006640	1.5060077269
22423	-0.0000199816	0.0000006624	1.4040920706
22424	-0.0000197068	0.0000006544	1.1264840415
22438	-0.0000765915	0.0000025669	3.7490803067
22439	-0.0000686776	0.0000022276	3.0085128699
22440	-0.0000599345	0.0000019401	3.2443067549
22441	-0.0000523125	0.0000017435	1.8417682708
22442	-0.0000485753	0.0000015654	1.7524374595
22443	-0.0000445823	0.0000014349	2.6354700564
22444	-0.0000409475	0.0000013168	2.8270571273
22445	-0.0000380453	0.0000012209	2.7333837517
22446	-0.0000357451	0.0000011499	1.9043528552
22447	-0.0000337600	0.0000010844	1.4579704738
22448	0.0000025733	0.0000000000	34.6862389729
22449	-0.0000310168	0.0000009893	0.9102383957
22450	-0.0000296431	0.0000009464	1.8174245487
22451	-0.0003030371	0.0000096344	2.5501417897
22452	-0.0000285145	0.0000009053	1.6911792215
22453	-0.0000273539	0.0000008706	2.1293583440
22454	0.0003611839	-0.0000114458	1.0713062619
22455	-0.0000261510	0.0000008294	1.6600542539
22456	-0.0000239985	0.0000008096	2.3959259530
22457	-0.0000236365	0.0000007982	1.8560354462
22458	-0.0000236381	0.0000007954	1.0868244730
22459	-0.0000233161	0.0000007849	2.4265365835
22460	-0.0000231733	0.0000007821	2.6731462204
22461	-0.0000227704	0.0000007667	1.2535468685
22462	-0.0000229878	0.0000007691	1.0730307800
22463	-0.0000224339	0.0000007525	1.2545266386
22464	-0.0000223244	0.0000007449	1.3737025324
22465	-0.0000225481	0.0000007695	1.6728465833
22466	-0.0000223268	0.0000007627	2.0942448146
22467	0.0000016946	0.0000000000	25.3934908316
22468	-0.0000222485	0.0000007596	2.7599770611
22469	-0.0000219760	0.0000007509	1.3549626929
22470	-0.0000218931	0.0000007407	1.9501606157
22471	-0.0000217743	0.0000007393	2.0605777665
22472	-0.0000215414	0.0000007282	1.9144885794
22473	-0.0000214001	0.0000007219	2.9201745024
22474	-0.0000212683	0.0000007174	1.9136579910
22475	-0.0000207596	0.0000007030	1.7469297206
22476	0.0000037874	0.0000000000	77.7224765289
22477	-0.0000206088	0.0000006912	1.2999254580
22478	-0.0000205594	0.0000006886	1.9948440174
22479	-0.0000203822	0.0000006840	2.8367612189
22480	-0.0000210266	0.0000007029	1.9123165745
22481	-0.0000202577	0.0000006813	3.8191331743
22482	-0.0000204513	0.0000006848	2.6883598229
22483	-0.0000207891	0.0000006941	2.6465373014
22484	-0.0000070689	0.0000001965	61.1877942157
22496	-0.0000220749	0.0000007547	3.3936622769
22497	-0.0000216391	0.0000007348	2.2051818201
22498	-0.0000216632	0.0000007351	1.2469463520
22499	-0.0000216814	0.0000007343	1.4017315513
22500	-0.0000217711	0.0000007330	3.1356319309
22501	-0.0000211752	0.0000007171	2.3568686628
22502	-0.0000215303	0.0000007216	2.2338791421
22503	-0.0000211091	0.0000007120	2.6566889433
22504	-0.0000212674	0.0000007135	2.7864475542
22505	-0.0000210692	0.0000007075	0.7551597026
22506	-0.0000213176	0.0000007144	2.0766307942
22507	-0.0000204581	0.0000006844	1.7897511853
22508	-0.0000210958	0.0000007068	2.0066089696
22509	-0.0000212795	0.0000007111	2.9783165257
22510	-0.0000764847	0.0000025687	6.0393748080
22513	-0.0000524726	0.0000017558	2.3818966931
22514	-0.0000477819	0.0000015948	2.5344251526
22515	-0.0000433203	0.0000014474	3.2359153267
22516	-0.0000403288	0.0000013425	2.7305065673
22517	-0.0000371949	0.0000012397	3.3352597656
22518	-0.0000349535	0.0000011616	2.4971896803
22519	-0.0000333784	0.0000011109	1.4695242639
22520	-0.0000314230	0.0000010405	1.7930980981
22521	-0.0000307296	0.0000010186	2.0956312600
22522	-0.0000292853	0.0000009716	1.5558658039
22523	-0.0000280797	0.0000009318	2.2559167425
22524	-0.0000279021	0.0000009203	1.4765625603
22525	-0.0000272405	0.0000008990	2.0141330950
22526	-0.0000263615	0.0000008661	2.9925685673
22527	-0.0000258370	0.0000008496	1.3857136483
22528	-0.0000258653	0.0000008508	3.4410629226
22529	-0.0000246982	0.0000008085	1.9420671474
22530	-0.0000240599	0.0000008161	2.2532639439
22531	-0.0000236010	0.0000007957	1.1822513272
22532	-0.0000235054	0.0000007907	2.6346102664
22533	-0.0000228932	0.0000007664	1.7983503133
22534	-0.0000227677	0.0000007638	1.5932970279
22535	-0.0000226593	0.0000007597	2.5996030622
22536	-0.0000227573	0.0000007604	1.5643060607
22537	-0.0000227725	0.0000007614	1.5454444913
22538	-0.0000230524	0.0000007694	1.9541358875
22539	-0.0000224221	0.0000007535	1.7600174319
22540	0.0000018853	0.0000000000	15.9576025725
22541	-0.0000224495	0.0000007469	2.3147107496
22542	-0.0000223184	0.0000007398	1.6241546500
22543	-0.0000224645	0.0000007426	2.5772305157
22544	-0.0000221516	0.0000007320	0.9537105074
22545	-0.0000222700	0.0000007354	1.9416611004
22546	-0.0000220901	0.0000007271	1.8150973276
22547	-0.0000224068	0.0000007388	2.3552036277
22548	-0.0000219234	0.0000007224	3.3017537040
22549	-0.0000231454	0.0000007334	2.8979320589
22550	-0.0000219292	0.0000007430	2.0732276418
22551	-0.0000214609	0.0000007239	2.0344069159
22552	-0.0000214769	0.0000007236	1.9108381544
22553	-0.0000219368	0.0000007164	1.6676747703
22554	-0.0000214723	0.0000007241	2.1965363986
22568	-0.0000232536	0.0000007409	1.8756467369
22569	-0.0000217567	0.0000007378	2.2894480108
22570	-0.0000210017	0.0000007347	1.7826669613
22571	-0.0000220900	0.0000007458	2.1631945021
22572	-0.0000216226	0.0000007275	3.1889520548
22573	-0.0000214862	0.0000007235	3.0123398356
22574	-0.0000216797	0.0000007303	2.2935186283
22575	-0.0000216472	0.0000007269	2.0417533682
22576	-0.0000213356	0.0000007169	2.6297978621
22577	-0.0000212885	0.0000007125	2.3489326590
22578	-0.0000213887	0.0000007152	2.3902710027
22579	-0.0000215175	0.0000007194	1.6783774287
22580	-0.0000218511	0.0000007250	1.3903897159
22581	-0.0000217938	0.0000007240	2.3247007969
22582	-0.0000217304	0.0000007197	1.4544435060
22583	-0.0000215704	0.0000007159	1.3408549693
22584	-0.0000213046	0.0000007031	2.5085216255
22585	-0.0000214789	0.0000007094	2.2690443543
22586	-0.0000215295	0.0000007093	1.1534310670
22587	-0.0000214104	0.0000007038	1.5532267801
22588	-0.0000214993	0.0000007089	2.3198895277
22589	-0.0000208633	0.0000007090	2.5497589852
22590	-0.0000207631	0.0000007031	2.5929679522
22591	-0.0000207221	0.0000007057	2.2243337547
22592	-0.0000209096	0.0000007106	3.2142679208
22593	-0.0000207452	0.0000007015	1.4415585930
22594	-0.0000199800	0.0000006782	1.1603558252
22595	-0.0000203792	0.0000006899	1.8875296879
22596	-0.0000205936	0.0000006949	2.1611336462
22597	-0.0000207622	0.0000007004	3.1957016253
22598	-0.0000202840	0.0000006822	2.4904138369
22599	-0.0000205197	0.0000006884	3.0083868267
22600	-0.0000206252	0.0000006904	2.0076974623
22601	-0.0000208120	0.0000006978	1.7969173773
22602	-0.0000207147	0.0000006953	2.4590887379
22603	-0.0000208438	0.0000006958	1.9260076734
22604	-0.0000209416	0.0000006984	1.5750357234
22605	-0.0000206219	0.0000006858	1.8960676535
22606	-0.0000206520	0.0000006864	2.8502747917
22607	-0.0000208299	0.0000006944	2.7471398466
22608	-0.0000209654	0.0000006940	1.1123367607
22609	-0.0000201094	0.0000006908	2.3461906709
22610	-0.0000200428	0.0000006861	2.1109265874
22611	-0.0000202676	0.0000006917	2.5686039606
22612	-0.0000201508	0.0000006854	1.9416924935
22613	-0.0000202489	0.0000006895	3.1730681364
22614	-0.0000205017	0.0000006960	2.7962321695
22615	-0.0000202382	0.0000006838	2.1703239196
22616	-0.0000203789	0.0000006893	2.2563508808
22617	-0.0000211823	0.0000006931	1.8112178757
22618	-0.0000207074	0.0000006968	2.4745638408
22619	-0.0000207650	0.0000006804	2.2091438154
22620	-0.0000210185	0.0000006868	2.2515011767
22621	-0.0000202579	0.0000006810	2.3576938440
22622	-0.0000209388	0.0000006791	3.1541863727
22623	-0.0000204732	0.0000006833	2.4117104062
22624	-0.0000208320	0.0000006743	2.2146291928
22647	-0.0000186791	0.0000007464	1.4369360593
22648	-0.0000219148	0.0000007422	0.9579359079
22651	-0.0000217650	0.0000007332	3.0407941442
22652	-0.0000217690	0.0000007188	2.2154328237
22653	-0.0000211996	0.0000007104	1.2557867155
22654	-0.0000211524	0.0000007076	1.2141203783
22655	-0.0000214504	0.0000007170	1.2583441783
22656	-0.0000211904	0.0000007020	2.5248928972
22657	-0.0000211573	0.0000007011	0.8873378413
22658	-0.0000211623	0.0000006997	1.4263014768
22659	0.0000030262	0.0000000000	137.7847755884
22660	-0.0000210453	0.0000006957	1.3281661959
22661	-0.0000206359	0.0000006811	1.2543568516
22662	0.0000011651	0.0000000000	9.3462829177
22663	-0.0000208748	0.0000006823	1.9021637917
22664	-0.0000205983	0.0000006748	1.3469958689
22665	-0.0000207326	0.0000006750	1.3552453488
22666	-0.0000204902	0.0000006679	1.7403633627
22667	-0.0000200050	0.0000006708	1.9088830750
22668	-0.0000200412	0.0000006708	0.8813392443
22671	-0.0000197183	0.0000006598	1.1854482923
22672	-0.0000201695	0.0000006724	1.7039584197
22673	-0.0000203816	0.0000006745	1.3681017906
22674	-0.0000204254	0.0000006785	1.8242762939
22675	-0.0000199857	0.0000006635	1.2856676379
22676	-0.0000206167	0.0000006794	1.0828546496
22677	-0.0000199700	0.0000006588	1.8865605250
22678	-0.0000200800	0.0000006610	2.2193290897
22679	-0.0000205310	0.0000006741	1.9380841273
22680	-0.0000203084	0.0000006642	2.1470324680
22681	-0.0000201832	0.0000006631	1.4540279700
22682	-0.0000203039	0.0000006625	2.1798264862
22683	-0.0000204275	0.0000006697	1.2315029702
22684	-0.0000204205	0.0000006647	1.6249583074
22685	-0.0000205003	0.0000006664	0.8618867599
22686	-0.0000205249	0.0000006659	1.1147195636
22687	-0.0000190287	0.0000006587	1.6177378594
22688	-0.0000199696	0.0000006710	1.3986766394
22689	-0.0000199202	0.0000006688	1.3649205775
22690	-0.0000197356	0.0000006564	1.8968002459
22691	-0.0000198889	0.0000006615	3.3632041411
22692	-0.0000199708	0.0000006647	1.4623178393
22693	-0.0000188458	0.0000006281	1.8322682373
22694	-0.0000195995	0.0000006477	1.8627575574
22695	-0.0000196592	0.0000006526	1.0317505995
22696	-0.0000195398	0.0000006464	1.3658111348
22697	-0.0000197265	0.0000006529	2.2657820518
22698	-0.0000196337	0.0000006456	1.5548803003
22699	-0.0000192734	0.0000006353	1.6629641212
22700	-0.0000200025	0.0000006574	1.1795675438
22701	-0.0000196250	0.0000006475	1.8691026087
22702	-0.0000199598	0.0000006509	1.5378329408
22703	-0.0000199514	0.0000006512	1.8030374001
22704	-0.0000201987	0.0000006588	1.9263380118
22705	-0.0000197429	0.0000006432	1.0913647503
22706	-0.0000197286	0.0000006384	1.4475388094
22707	-0.0000195005	0.0000006516	2.0779059210
22708	-0.0000197095	0.0000006572	1.8737602042
22709	-0.0000199441	0.0000006648	1.6617751828
22710	-0.0000198116	0.0000006570	1.2396710747
22711	-0.0000193243	0.0000006425	1.6335284724
22712	-0.0000200411	0.0000006629	2.0310657561
22713	-0.0000201219	0.0000006465	2.4470238321
22714	-0.0000196766	0.0000006574	1.4134089289
22715	-0.0000200266	0.0000006625	1.6667419469
22716	-0.0000204594	0.0000006537	1.0648545847
22717	-0.0000198145	0.0000006495	1.7115364026
22718	-0.0000196479	0.0000006464	3.0073922306
22719	-0.0000203102	0.0000006451	1.6221274394
22720	-0.0000203429	0.0000006432	2.0958684785
22721	-0.0000203484	0.0000006445	1.5933182676
22722	-0.0000197906	0.0000006438	2.0093136384
22723	-0.0000208998	0.0000006585	1.5129839595
22724	-0.0000204310	0.0000006438	1.4521725466
22725	-0.0000206959	0.0000006536	1.8094698903
22726	-0.0000205876	0.0000006453	1.1489136822
22727	-0.0000194230	0.0000006515	2.5485149627
22728	-0.0000193291	0.0000006449	2.8193507166
22729	-0.0000196365	0.0000006519	1.1966767563
22730	-0.0000191841	0.0000006401	2.6930478493
22731	-0.0000198274	0.0000006496	1.4959810862
22732	-0.0000195730	0.0000006488	2.2165900947
22733	-0.0000195975	0.0000006496	1.4708831370
22734	0.0000012527	-0.0000000000	15.4547257769
22735	-0.0000191544	0.0000006364	2.1889967769
22736	-0.0000194995	0.0000006472	1.5351239715
22737	-0.0000201822	0.0000006652	1.6663892688
22738	-0.0000196279	0.0000006468	1.2756279960
22739	-0.0000198169	0.0000006509	1.4239898033
22740	-0.0000195223	0.0000006387	1.7347067435
22741	-0.0000195148	0.0000006409	1.6712815554
22742	-0.0000195427	0.0000006411	1.2236961519
22743	-0.0000198361	0.0000006521	2.9668564294
22744	-0.0000195320	0.0000006413	1.2324775052
22745	-0.0000197989	0.0000006479	1.2381254655
22746	-0.0000202327	0.0000006573	2.5585698607
22747	-0.0000192134	0.0000006458	1.7390223904
22748	-0.0000194359	0.0000006517	1.7677036051
22749	-0.0000195476	0.0000006538	1.5435885837
22750	-0.0000193618	0.0000006455	1.5036811306
22775	-0.0000210565	0.0000007066	1.7828941094
22776	-0.0000209374	0.0000007000	1.6415468578
22777	-0.0000208528	0.0000006993	2.3700807755
22778	-0.0000211544	0.0000007033	1.5009513231
22779	-0.0000209423	0.0000006953	2.3063058974
22780	-0.0000212668	0.0000007038	2.9531385774
22781	-0.0000204829	0.0000006793	2.1728972235
22782	-0.0000208271	0.0000006900	2.0881062931
22783	-0.0000208860	0.0000006912	1.8010091254
22784	-0.0000205710	0.0000006782	2.3439232676
22785	-0.0000207083	0.0000006817	1.4144616234
22786	-0.0000210219	0.0000006905	1.8156241602
22787	-0.0000193414	0.0000006814	1.8421413544
22788	-0.0000193303	0.0000006747	2.1077988543
22789	-0.0000198487	0.0000006935	0.8525235899
22790	-0.0000193531	0.0000006748	1.9186960280
22791	-0.0000197659	0.0000006889	1.9543251596
22792	-0.0000198133	0.0000006887	2.0288924928
22793	-0.0000193991	0.0000006733	2.0412737061
22794	-0.0000191655	0.0000006627	1.1219868453
22795	-0.0000193918	0.0000006682	2.8612614548
22796	-0.0000197794	0.0000006839	2.8396311425
22797	-0.0000196951	0.0000006778	1.7801604551
22798	-0.0000197222	0.0000006744	2.6144430532
22799	-0.0000193647	0.0000006653	2.4886987313
22800	-0.0000198423	0.0000006766	2.0679351081
22801	-0.0000198299	0.0000006763	1.3400740421
22802	-0.0000205521	0.0000006776	1.8576847628
22803	-0.0000196095	0.0000006666	2.1817735429
22804	-0.0000196033	0.0000006655	1.7066071446
22805	0.0003621632	-0.0000122482	30.5330237159
22806	-0.0000203046	0.0000006655	1.6178221772
22807	-0.0000203504	0.0000006686	2.5062313648
22808	-0.0000205040	0.0000006691	2.0361633660
22809	-0.0000197242	0.0000006634	2.0005576833
22810	-0.0000208704	0.0000006787	2.5596501907
22811	-0.0000199599	0.0000006708	1.6482617831
22812	-0.0000205266	0.0000006858	1.6472204500
22813	-0.0000206169	0.0000006681	2.6089000583
22814	-0.0000205809	0.0000006664	2.0494040066
22815	-0.0000206279	0.0000006878	1.4810341073
22816	0.0000039395	0.0000000000	85.0521239340
22817	-0.0000208656	0.0000006714	1.9490612047
22818	-0.0000205097	0.0000006618	2.2998763979
22820	-0.0000205750	0.0000006625	2.3360489455
22821	-0.0000207526	0.0000006661	2.2084717187
22822	-0.0000205591	0.0000006582	1.2742504793
22823	-0.0000213121	0.0000006821	1.3840152562
22824	-0.0000747386	0.0000025519	4.5885866651
22825	-0.0000744301	0.0000025495	4.6703284789
22826	-0.0000748665	0.0000025492	3.5978737095
22827	-0.0000751629	0.0000025576	5.0296202972
22828	-0.0000753625	0.0000025485	2.8092629057
22829	-0.0000753796	0.0000025456	6.9091796400
22830	-0.0000726379	0.0000025293	3.2975836879
22831	-0.0000753786	0.0000025308	5.1831163040
22832	-0.0000756495	0.0000025348	4.3310740529
22833	-0.0000762824	0.0000025487	5.5515004058
22834	-0.0000760613	0.0000025329	6.3145952195
22835	-0.0000763300	0.0000025336	3.6522613594
22836	-0.0000766493	0.0000025445	5.7541385164
22844	-0.0000780514	0.0000025254	5.6155128265
22845	-0.0000785277	0.0000025339	5.5582523629
22846	-0.0000787113	0.0000025308	4.9510865992
22847	-0.0000786737	0.0000025284	5.7308567288
22848	-0.0000788415	0.0000025219	3.2896688639
22849	-0.0000790990	0.0000025233	4.5609458303
22850	-0.0000790856	0.0000025251	6.6505504952
22851	-0.0000794138	0.0000025220	5.6476458854
22852	-0.0000794140	0.0000025170	3.9930932383
22853	0.0000222081	-0.0000007077	17.3810853507
22854	-0.0000800110	0.0000025255	5.0555678524
22855	-0.0000798654	0.0000025151	4.3170086886
22856	-0.0000801773	0.0000025151	6.3917535221
22857	-0.0000806228	0.0000025257	5.8327676648
22858	-0.0000806270	0.0000025202	6.4141112482
22859	-0.0000812066	0.0000025291	6.4692075267
